type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_5281959998	5281959998_10151789055399999	https://www.facebook.com/5281959998/posts/10151789055399999/	"Judith Rich Harris s theories about child development gained wide attention  even though most academics rejected her view that parents have less impact than they think they do."	https://external.xx.fbcdn.net/safe_image.php?d=AQAraiSCkKy-Jd9P&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fobituaries%2F02HARRIS1%2F02HARRIS1-facebookJumbo.jpg&cfs=1&sx=249&sy=0&sw=460&sh=460&_nc_hash=AQD6e50qbX82MvZE	https://external.xx.fbcdn.net/safe_image.php?d=AQBP6d-xRfNLmbUf&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fobituaries%2F02HARRIS1%2F02HARRIS1-facebookJumbo.jpg&_nc_hash=AQDYM_yXId0tuDM5	https://www.nytimes.com/2019/01/01/obituaries/judith-rich-harris-dies.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T17:10:00+0000	1546449000	"2019-01-02 18:10:00"	231	156	287	67	510	12	0	5	39	0	0
link	post_page_5281959998	5281959998_10151789093039999	https://www.facebook.com/5281959998/posts/10151789093039999/	"Is Joe Biden running in 2020? He hasn t said. But he has built a campaign-in-waiting and is trying to make money while avoiding political pitfalls."	https://external.xx.fbcdn.net/safe_image.php?d=AQD3rPceT5b2JUpX&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2Fpolitics%2F02biden1%2F02biden1-facebookJumbo.jpg&cfs=1&sx=256&sy=0&sw=549&sh=549&_nc_hash=AQActi50b7doWwhE	https://external.xx.fbcdn.net/safe_image.php?d=AQCqwbQGdSH89om7&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2Fpolitics%2F02biden1%2F02biden1-facebookJumbo.jpg&_nc_hash=AQD78_9yr8b0ylmP	https://www.nytimes.com/2019/01/01/us/politics/joe-biden-presidential-campaign-2020.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T16:25:00+0000	1546446300	"2019-01-02 17:25:00"	274	205	340	29	574	32	23	1	5	5	0
link	post_page_5281959998	5281959998_10151789079819999	https://www.facebook.com/5281959998/posts/10151789079819999/	"After falling short of its nationwide recruitment goal in 2018  the U.S. Army is trying a new strategy: planning a big push in 22 left-leaning cities to fill the ranks."	https://external.xx.fbcdn.net/safe_image.php?d=AQAZ6LMjaG9KUSQf&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F11%2Fus%2F00recruiting-02%2F00recruiting-02-facebookJumbo.jpg&cfs=1&sx=261&sy=0&sw=550&sh=550&_nc_hash=AQBe5U5TzPiz_zRj	https://external.xx.fbcdn.net/safe_image.php?d=AQBpfAUj1zjGFLia&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F11%2Fus%2F00recruiting-02%2F00recruiting-02-facebookJumbo.jpg&_nc_hash=AQBqr0ZI79YUSQOa	https://www.nytimes.com/2019/01/02/us/army-recruiting-tech-industry-seattle.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T15:58:00+0000	1546444680	"2019-01-02 16:58:00"	1362	1619	3344	543	5506	30	1659	226	21	46	0
link	post_page_5281959998	5281959998_10151788977164999	https://www.facebook.com/5281959998/posts/10151788977164999/	"In a speech on Wednesday  President Xi Jinping called Taiwan s autonomy a  wound to the Chinese nation. "	https://external.xx.fbcdn.net/safe_image.php?d=AQA5QbejMZ5NSnEb&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03china-taiwan-span%2F03china-taiwan-span-facebookJumbo.jpg&cfs=1&sx=30&sy=0&sw=550&sh=550&_nc_hash=AQDWdD7WIwZSFMke	https://external.xx.fbcdn.net/safe_image.php?d=AQC4t8RLrLeeNo0u&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03china-taiwan-span%2F03china-taiwan-span-facebookJumbo.jpg&_nc_hash=AQBa4LTrxyG3n1EI	https://www.nytimes.com/2019/01/02/world/asia/xhina-xi-jinping-taiwan.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T15:25:00+0000	1546442700	"2019-01-02 16:25:00"	312	424	667	121	1212	8	108	28	13	198	0
link	post_page_5281959998	5281959998_10151788968184999	https://www.facebook.com/5281959998/posts/10151788968184999/	"President Donald J. Trump is now the top concern that keeps investors up at night."	https://external.xx.fbcdn.net/safe_image.php?d=AQCIu9GLqxlb9zaU&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fbusiness%2F2trumpdealbook%2Fmerlin_141745056_0d7f9a29-3f0e-4c66-b880-2513b4f3795c-facebookJumbo.jpg&cfs=1&sx=254&sy=0&sw=550&sh=550&_nc_hash=AQAgh2czuZb-je2P	https://external.xx.fbcdn.net/safe_image.php?d=AQDFhNWZM_0Y4gUW&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fbusiness%2F2trumpdealbook%2Fmerlin_141745056_0d7f9a29-3f0e-4c66-b880-2513b4f3795c-facebookJumbo.jpg&_nc_hash=AQA0fAFTkc2_qtTa	https://www.nytimes.com/2019/01/02/business/dealbook/wall-street-2019-predictions.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T14:55:00+0000	1546440900	"2019-01-02 15:55:00"	343	278	627	134	1039	0	134	30	41	79	0
link	post_page_5281959998	5281959998_10151788959849999	https://www.facebook.com/5281959998/posts/10151788959849999/	" I disagree that Trump is a pessimist   said Harry Reid  the former Senate majority leader.  I think he s a person who is oblivious to the real world. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDa7QAeTvcm2i_o&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F06%2Fmagazine%2F06mag-reid-image1%2F06mag-reid-image1-facebookJumbo.jpg&cfs=1&sx=240&sy=0&sw=550&sh=550&_nc_hash=AQDn7j05qV4sEO_z	https://external.xx.fbcdn.net/safe_image.php?d=AQAtKmTiDGfxuPWP&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F06%2Fmagazine%2F06mag-reid-image1%2F06mag-reid-image1-facebookJumbo.jpg&_nc_hash=AQDmbw6TzfcWzuoq	https://www.nytimes.com/2019/01/02/magazine/harry-reid-senate-cancer-trump.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T14:25:00+0000	1546439100	"2019-01-02 15:25:00"	5357	541	6141	548	7230	325	349	63	36	11	0
link	post_page_5281959998	5281959998_10151788948544999	https://www.facebook.com/5281959998/posts/10151788948544999/	"In the days and months to come  scientists expect to receive scientific data that could lead to discoveries about the origins of the sun and the planets."	https://external.xx.fbcdn.net/safe_image.php?d=AQDUopRMLqJGe1ss&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fscience%2F02newhorizons3%2F02newhorizons3-facebookJumbo-v3.jpg&cfs=1&sx=115&sy=0&sw=550&sh=550&_nc_hash=AQBV_eLOW3sKd-6Z	https://external.xx.fbcdn.net/safe_image.php?d=AQD_sIgyhPP3vfHT&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fscience%2F02newhorizons3%2F02newhorizons3-facebookJumbo-v3.jpg&_nc_hash=AQDGUTI35gZvmlgi	https://www.nytimes.com/2018/12/31/science/new-horizons-ultima-thule.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T13:55:00+0000	1546437300	"2019-01-02 14:55:00"	760	52	908	161	1121	110	6	31	1	0	0
link	post_page_5281959998	5281959998_10151789007194999	https://www.facebook.com/5281959998/posts/10151789007194999/	"Democrats will try to wrest control of the political agenda from President Donald J. Trump  who appears determined to keep the focus on border security  immigration and his  big  beautiful  wall."	https://external.xx.fbcdn.net/safe_image.php?d=AQC3yP8Q2KDhp6fJ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2Fpolitics%2F02dc-cong%2F02dc-cong-facebookJumbo.jpg&cfs=1&_nc_hash=AQBPGV-F_4iIjVij	https://external.xx.fbcdn.net/safe_image.php?d=AQD-Nb4KO-fPztYF&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2Fpolitics%2F02dc-cong%2F02dc-cong-facebookJumbo.jpg&_nc_hash=AQDxBtDIE2SsKAjL	https://www.nytimes.com/2019/01/01/us/politics/house-democrats-trump-wall-immigration.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T13:45:00+0000	1546436700	"2019-01-02 14:45:00"	203	315	270	33	618	4	39	7	11	6	0
link	post_page_5281959998	5281959998_10151788942574999	https://www.facebook.com/5281959998/posts/10151788942574999/	" America s only threat is from within: It is the growing division amongst us   Andrew Cuomo said. New York  he vowed  would be  the light to lead the way through the darkness. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAJI7bhMF8Lfu21&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fnyregion%2F02cuomo1%2F02cuomo1-facebookJumbo.jpg&cfs=1&sx=160&sy=0&sw=550&sh=550&_nc_hash=AQDNTA6-c09PJaZZ	https://external.xx.fbcdn.net/safe_image.php?d=AQAi0vOCtIe4zDTA&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fnyregion%2F02cuomo1%2F02cuomo1-facebookJumbo.jpg&_nc_hash=AQAzNyaSTA9OQ3CP	https://www.nytimes.com/2019/01/01/nyregion/cuomo-ellis-island-inauguration-trump.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T13:25:00+0000	1546435500	"2019-01-02 14:25:00"	2098	390	2380	147	2917	217	47	4	3	11	0
link	post_page_5281959998	5281959998_10151788940549999	https://www.facebook.com/5281959998/posts/10151788940549999/	"At least three volleys of tear gas were sent across the border  according to The Associated Press  which said the gas affected women and children."	https://external.xx.fbcdn.net/safe_image.php?d=AQBFUFxVlNbha_Eg&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02MEXICO04%2F02MEXICO04-facebookJumbo.jpg&cfs=1&_nc_hash=AQALPX5yZvmGokoH	https://external.xx.fbcdn.net/safe_image.php?d=AQDzDXoncc9isEyX&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02MEXICO04%2F02MEXICO04-facebookJumbo.jpg&_nc_hash=AQAx-hTeRLNTWsCH	https://www.nytimes.com/2019/01/01/world/americas/migrants-border-tear-gas.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T12:55:00+0000	1546433700	"2019-01-02 13:55:00"	482	1475	2936	467	4878	53	21	57	394	1929	0
link	post_page_5281959998	5281959998_10151788932914999	https://www.facebook.com/5281959998/posts/10151788932914999/	" With the nation so divided  resentful and angry  presidential leadership in qualities of character is indispensable   Mitt Romney wrote in an op-ed essay in the Washington Post."	https://external.xx.fbcdn.net/safe_image.php?d=AQD6radRz6hFVnrc&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2F02xp-romney2%2F02xp-romney2-facebookJumbo.jpg&cfs=1&sx=0&sy=0&sw=550&sh=550&_nc_hash=AQDFCnEz2rBqbQ0A	https://external.xx.fbcdn.net/safe_image.php?d=AQAiOmJOuKTyx-FT&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fus%2F02xp-romney2%2F02xp-romney2-facebookJumbo.jpg&_nc_hash=AQBeSCEXUPSL6wgn	https://www.nytimes.com/2019/01/01/us/politics/romney-trump-oped.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T12:23:00+0000	1546431780	"2019-01-02 13:23:00"	9424	1411	10733	991	13135	538	619	99	14	39	0
link	post_page_5281959998	5281959998_10151788965269999	https://www.facebook.com/5281959998/posts/10151788965269999/	"Democrats have waited two years for a chance to investigate President Donald J. Trump on their own terms. Starting tomorrow  they can. We look at how they plan to use — and not use — that power."	https://external.xx.fbcdn.net/safe_image.php?d=AQARhQ5-7kcdEblc&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F23%2Fmagazine%2F02daily1%2F02daily1-facebookJumbo-v3.png&cfs=1&sx=73&sy=0&sw=549&sh=549&_nc_hash=AQAMgm6JBN1zvX79	https://external.xx.fbcdn.net/safe_image.php?d=AQAS_ZZjfMaZYxul&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F23%2Fmagazine%2F02daily1%2F02daily1-facebookJumbo-v3.png&_nc_hash=AQCE6XYNhPhrCSYq	https://www.nytimes.com/2019/01/02/podcasts/the-daily/house-democrats-investigation-cummings-nadler-schiff.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T12:08:27+0000	1546430907	"2019-01-02 13:08:27"	1618	710	2024	176	2910	334	52	13	1	6	0
link	post_page_5281959998	5281959998_10151788961934999	https://www.facebook.com/5281959998/posts/10151788961934999/	"An official told reporters that the passenger train had been  struck by an object. "	https://external.xx.fbcdn.net/safe_image.php?d=AQB7MsKpdJlYeTq8&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03Denmark1%2F03Denmark1-facebookJumbo.jpg&cfs=1&_nc_hash=AQAzW-ivznagnIzQ	https://external.xx.fbcdn.net/safe_image.php?d=AQD2Qxn_RjZ2O_kY&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03Denmark1%2F03Denmark1-facebookJumbo.jpg&_nc_hash=AQBvoVQX_1aLfBhl	https://www.nytimes.com/2019/01/02/world/europe/denmark-train-crash.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T11:55:39+0000	1546430139	"2019-01-02 12:55:39"	131	16	440	35	491	0	0	58	248	3	0
link	post_page_5281959998	5281959998_10151788934999999	https://www.facebook.com/5281959998/posts/10151788934999999/	"Kim Jong-un reiterated that international sanctions must be lifted before North Korea will give up a single weapon  dismantle a single missile site or stop producing nuclear material."	https://external.xx.fbcdn.net/safe_image.php?d=AQBlf3rBq4YIc05j&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02-KOREA02%2F02-KOREA02-facebookJumbo.jpg&cfs=1&sx=278&sy=0&sw=549&sh=549&_nc_hash=AQDgqczKRURps6uN	https://external.xx.fbcdn.net/safe_image.php?d=AQBJdUYxTbANyAsH&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02-KOREA02%2F02-KOREA02-facebookJumbo.jpg&_nc_hash=AQBJKT7rH4eEFXHu	https://www.nytimes.com/2019/01/01/world/asia/kim-trump-nuclear.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T10:55:00+0000	1546426500	"2019-01-02 11:55:00"	826	814	2293	1314	4421	9	1050	223	72	113	0
link	post_page_5281959998	5281959998_10151788923109999	https://www.facebook.com/5281959998/posts/10151788923109999/	"In the episode blocked by Netflix in Saudi Arabia  Hasan Minhaj says   Now would be a good time to reassess our relationship with Saudi Arabia  and I mean that as a Muslim and an American. "	https://external.xx.fbcdn.net/safe_image.php?d=AQACypg60039gS-b&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fbusiness%2F02NETFLIX-01%2F02NETFLIX-01-facebookJumbo.jpg&cfs=1&sx=193&sy=0&sw=550&sh=550&_nc_hash=AQA930oyFFHBi7-r	https://external.xx.fbcdn.net/safe_image.php?d=AQDb_ZVhMIupNpD6&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fbusiness%2F02NETFLIX-01%2F02NETFLIX-01-facebookJumbo.jpg&_nc_hash=AQCjpzSJA84Ovcpf	https://www.nytimes.com/2019/01/01/business/media/netflix-hasan-minhaj-saudi-arabia.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T10:25:00+0000	1546424700	"2019-01-02 11:25:00"	203	88	339	52	479	3	5	24	8	96	0
link	post_page_5281959998	5281959998_10151788921534999	https://www.facebook.com/5281959998/posts/10151788921534999/	" We make no promise to abandon the use of force  and retain the option of taking all necessary measures   Xi Jinping said in a section of the speech that drew rousing applause."	https://external.xx.fbcdn.net/safe_image.php?d=AQABEHEhisPcqoYn&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03china-taiwan-1sub%2F03china-taiwan-1sub-facebookJumbo.jpg&cfs=1&sx=260&sy=0&sw=550&sh=550&_nc_hash=AQCWOAcwywggaoJu	https://external.xx.fbcdn.net/safe_image.php?d=AQBNuWt6LP2HdnAL&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F03%2Fworld%2F03china-taiwan-1sub%2F03china-taiwan-1sub-facebookJumbo.jpg&_nc_hash=AQDar-frSHWcqPRj	https://www.nytimes.com/2019/01/01/world/asia/xi-jinping-taiwan-china.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T09:55:00+0000	1546422900	"2019-01-02 10:55:00"	421	601	1616	359	2576	16	38	211	90	840	0
link	post_page_5281959998	5281959998_10151788911904999	https://www.facebook.com/5281959998/posts/10151788911904999/	" We are deeply concerned for his safety and well-being   the family said.  His innocence is undoubted and we trust that his rights will be respected. "	https://external.xx.fbcdn.net/safe_image.php?d=AQD711WnfdAYlGcF&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02RUSSIA-SPYCHARGE%2F02RUSSIA-SPY-facebookJumbo.jpg&cfs=1&sx=188&sy=0&sw=482&sh=482&_nc_hash=AQAJAziGTLXSqHZB	https://external.xx.fbcdn.net/safe_image.php?d=AQCrSEzEd3ZnL8uo&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02RUSSIA-SPYCHARGE%2F02RUSSIA-SPY-facebookJumbo.jpg&_nc_hash=AQACGX4TBDSTrkio	https://www.nytimes.com/2019/01/01/world/europe/us-russia-spying-paul-whelan.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T09:25:00+0000	1546421100	"2019-01-02 10:25:00"	254	254	536	69	859	1	13	84	145	39	0
link	post_page_5281959998	5281959998_10151788908279999	https://www.facebook.com/5281959998/posts/10151788908279999/	"Brazil s flag  would never be red again   Jair Messias Bolsonaro said  alluding to the rival Workers  Party   even if it takes our blood to keep it green and yellow. "	https://external.xx.fbcdn.net/safe_image.php?d=AQB0v3ILDAQDZq4_&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02BRAZIL-top%2F02BRAZIL-top-facebookJumbo.jpg&cfs=1&_nc_hash=AQCcwhwXE3Wo2QOd	https://external.xx.fbcdn.net/safe_image.php?d=AQBx2cR0BA8mwfmK&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02BRAZIL-top%2F02BRAZIL-top-facebookJumbo.jpg&_nc_hash=AQCf-J_WpwFvJbYr	https://www.nytimes.com/2019/01/01/world/americas/brazil-bolsonaro-inauguration.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T08:55:00+0000	1546419300	"2019-01-02 09:55:00"	554	818	1612	129	2559	126	25	26	401	480	0
link	post_page_5281959998	5281959998_10151788428424999	https://www.facebook.com/5281959998/posts/10151788428424999/	"Buying a six-pack of beer in Qatar will now set you back at least $26  thanks to an alcohol tax that went into effect in the country."	https://external.xx.fbcdn.net/safe_image.php?d=AQDo-br4kAShH_kK&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02qatar%2Fmerlin_138527910_7014c5e1-582a-4cf4-821e-bcf69e33bea1-facebookJumbo.jpg&cfs=1&_nc_hash=AQC77WLxpm2jZbEl	https://external.xx.fbcdn.net/safe_image.php?d=AQAyaxZxT579jBzH&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02qatar%2Fmerlin_138527910_7014c5e1-582a-4cf4-821e-bcf69e33bea1-facebookJumbo.jpg&_nc_hash=AQDpDsSI39tL7wNw	https://www.nytimes.com/2019/01/01/world/middleeast/qatar-tax-alcohol.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T08:25:00+0000	1546417500	"2019-01-02 09:25:00"	776	621	1342	326	2289	27	250	230	30	29	0
link	post_page_5281959998	5281959998_10151788412564999	https://www.facebook.com/5281959998/posts/10151788412564999/	" When I worked as a book publicist  my boss told me that the blessing and curse of our industry is that  everyone thinks they can do what we do  even though no one has a clue what we do  : How Hollywood gets the publishing industry wrong."	https://external.xx.fbcdn.net/safe_image.php?d=AQBsse0a7HKhACIb&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F06%2Fbooks%2Freview%2F06CROSLEY1%2F06CROSLEY1-facebookJumbo.jpg&cfs=1&sx=226&sy=0&sw=550&sh=550&l&_nc_hash=AQD2ZT4aw43b_hTG	https://external.xx.fbcdn.net/safe_image.php?d=AQB8OkVuX7-sjfai&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F06%2Fbooks%2Freview%2F06CROSLEY1%2F06CROSLEY1-facebookJumbo.jpg&l&_nc_hash=AQBVf-BFeMkoe-TG	https://www.nytimes.com/2019/01/01/books/review/hollywood-publishing-industry-younger.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T07:25:00+0000	1546413900	"2019-01-02 08:25:00"	240	43	256	39	338	7	3	5	0	1	0
link	post_page_5281959998	5281959998_10151788493904999	https://www.facebook.com/5281959998/posts/10151788493904999/	"With the rise of streaming  the entertainment industry is searching for content  aggressively buying up ready-made programming to fill their expanding slates. These days  that means podcasts."	https://external.xx.fbcdn.net/safe_image.php?d=AQDmWqJVA7nXoBSC&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F28%2Fbusiness%2F00PODTV-01%2F00PODTV-01-facebookJumbo.jpg&cfs=1&sx=310&sy=0&sw=549&sh=549&_nc_hash=AQCZmJwTCIGMJVwW	https://external.xx.fbcdn.net/safe_image.php?d=AQAemRHrn2FQj7jG&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F28%2Fbusiness%2F00PODTV-01%2F00PODTV-01-facebookJumbo.jpg&_nc_hash=AQBbvH3sRX2eh7Ti	https://www.nytimes.com/2019/01/01/business/media/podcasts-hollywood-tv-shows.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T06:25:00+0000	1546410300	"2019-01-02 07:25:00"	155	26	170	52	248	0	9	5	0	1	0
link	post_page_5281959998	5281959998_10151788460344999	https://www.facebook.com/5281959998/posts/10151788460344999/	"Brazilians signaled a desire for a radical shift in the country’s course when they elected the far-right lawmaker Jair Bolsonaro as their next president. It didn’t take long for profound changes to start taking hold."	https://external.xx.fbcdn.net/safe_image.php?d=AQAoXaoq-RwXHsxZ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02BRAZILCHANGES02%2Fmerlin_148025214_876dd4fa-4ee3-475b-a509-62176e5221e3-facebookJumbo.jpg&cfs=1&_nc_hash=AQBCSVCUZiz4Wlcs	https://external.xx.fbcdn.net/safe_image.php?d=AQB5PJTD77nh65w5&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fworld%2F02BRAZILCHANGES02%2Fmerlin_148025214_876dd4fa-4ee3-475b-a509-62176e5221e3-facebookJumbo.jpg&_nc_hash=AQCr_mj3LKh4QIVW	https://www.nytimes.com/2019/01/01/world/americas/brazil-jair-bolsonaro-president.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T05:25:00+0000	1546406700	"2019-01-02 06:25:00"	881	851	2424	336	3611	64	20	45	702	712	0
link	post_page_5281959998	5281959998_10151788443009999	https://www.facebook.com/5281959998/posts/10151788443009999/	"In The New York Times Opinion Section  the Editorial Board writes   The fact is that most of the world — and most Japanese — have moved on from the days when killing whales was deemed an acceptable pursuit. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDxkk3AXA8oPl4j&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F31%2Fopinion%2F31whaling-edt%2F31whaling-edt-facebookJumbo.jpg&cfs=1&_nc_hash=AQBUj9JLeAJPP901	https://external.xx.fbcdn.net/safe_image.php?d=AQDjQK0r9fcxe6-y&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F31%2Fopinion%2F31whaling-edt%2F31whaling-edt-facebookJumbo.jpg&_nc_hash=AQD6igqOp9xk5uNa	https://www.nytimes.com/2018/12/31/opinion/editorials/japan-whale-hunt-whaling.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T04:25:00+0000	1546403100	"2019-01-02 05:25:00"	2396	592	4068	839	5499	28	13	18	647	966	0
link	post_page_5281959998	5281959998_10151788537334999	https://www.facebook.com/5281959998/posts/10151788537334999/	"The number of traffic deaths in New York City dropped in 2018 to the lowest level in more than a century."	https://external.xx.fbcdn.net/safe_image.php?d=AQCbC15lJ6WWpdey&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fnyregion%2F02vision%2Fmerlin_138832818_f2207daa-7e7a-4957-9ab1-18941b775032-facebookJumbo.jpg&cfs=1&_nc_hash=AQDDnMOblneWY0Uq	https://external.xx.fbcdn.net/safe_image.php?d=AQBtVHhUJ2ioyXii&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F02%2Fnyregion%2F02vision%2Fmerlin_138832818_f2207daa-7e7a-4957-9ab1-18941b775032-facebookJumbo.jpg&_nc_hash=AQCZ_dh3Q5fu7-yh	https://www.nytimes.com/2019/01/01/nyregion/traffic-deaths-decrease-nyc.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-02T03:25:00+0000	1546399500	"2019-01-02 04:25:00"	1141	130	1324	86	1540	70	4	106	0	3	0
