type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_15704546335	15704546335_10157715200621336	https://www.facebook.com/15704546335/posts/10157715200621336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49836527_1914957768621121_3144477344178110464_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=5068bdf5a0870c6b099aa45df15665fd&oe=5CC428DB	https://scontent.xx.fbcdn.net/v/t15.5256-10/49836527_1914957768621121_3144477344178110464_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=1fd1f53ab100c6769f75567f5ae8d789&oe=5CCDF29D	https://www.facebook.com/FoxNewsUpdate/videos/1914913051958926/	facebook.com	2019-01-06T15:10:26+0000	1546787426	"2019-01-06 16:10:26"	1593	468	1934	364	2766	92	25	72	106	46	0
video	post_page_15704546335	15704546335_10157714934891336	https://www.facebook.com/15704546335/posts/10157714934891336/	" What [congressional leaders] fail to understand is a win on the border for the president is a win for America.   On  Fox & Friends   Tom Homan spoke about border security. https://bit.ly/2SEpq6p"	https://scontent.xx.fbcdn.net/v/t15.13418-10/s130x130/48848982_1622952454516753_5292496050613911552_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=ed5c0b01a5e1b1d0de19740695040ed9&oe=5CB59D05	https://scontent.xx.fbcdn.net/v/t15.13418-10/48848982_1622952454516753_5292496050613911552_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=3a6b71cdfc549bf0b4e98919f2724adb&oe=5CB681B6	https://www.facebook.com/FoxNews/videos/832686403747689/	facebook.com	2019-01-06T14:30:00+0000	1546785000	"2019-01-06 15:30:00"	4034	2096	4660	920	7676	455	141	2	5	23	0
photo	post_page_15704546335	15704546335_10157710920236336	https://www.facebook.com/15704546335/posts/10157710920236336/	"ON A ROLL: Three officers from the Memphis Police Department est.1827 were called to help a citizen who had fallen out of his wheelchair. When they weren t able to fix the broken wheel  and couldn t fit the chair in the squad car  one of the officers balanced the chair on its rear wheels and pushed the man to his destination."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/49698449_10157710903566336_3554270692264378368_n.png?_nc_cat=105&_nc_ht=scontent.xx&oh=5c2c31e1e76aa2d71537cef5587a65c8&oe=5CD33953	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/49698449_10157710903566336_3554270692264378368_n.png?_nc_cat=105&_nc_ht=scontent.xx&oh=e18982d59276ca09003db4723f1ca623&oe=5CD1FF27	https://www.facebook.com/FoxNews/photos/a.184044921335/10157710903561336/?type=3	facebook.com	2019-01-06T14:00:00+0000	1546783200	"2019-01-06 15:00:00"	2458	483	3141	323	3947	631	3	46	2	1	0
link	post_page_15704546335	15704546335_10157705236006336	https://www.facebook.com/15704546335/posts/10157705236006336/	"Ultima Thule  as the small  icy object has been dubbed  was found to consist of two fused-together spheres  one of them three times bigger than the other  extending about 21 miles in length."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130a/p130x130/49820534_2115580471835050_4003341584992043008_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=d050ea57f4217a590290931c33cc900f&oe=5CC6A7C0	https://scontent.xx.fbcdn.net/v/t39.2147-6/49820534_2115580471835050_4003341584992043008_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=8d9a808e967d6c5535d33ca831399ab6&oe=5CD6D36F	https://www.foxnews.com/science/icy-object-past-pluto-looks-like-reddish-snowman-nasa	foxnews.com	2019-01-06T13:30:00+0000	1546781400	"2019-01-06 14:30:00"	705	380	923	153	1456	10	56	149	0	3	0
photo	post_page_15704546335	15704546335_10157704742616336	https://www.facebook.com/15704546335/posts/10157704742616336/	"A Minnesota couple decided to say “I do” and kick off their future at the place where they met  and put guests to work helping hungry children. The groom said  “I don’t dance  so packing meals was great.” https://fxn.ws/2VqMwiM"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/49796396_10157704737706336_6676609889508261888_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=9f0f1ddec6098973494247c3a77eb665&oe=5CB648FD	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/49189248_10157704737711336_6027379806956421120_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=f7d0523d2134ba1df69bf9b359737d41&oe=5CCC92AD	https://www.facebook.com/FoxNews/photos/a.184044921335/10157704737701336/?type=3	facebook.com	2019-01-06T13:00:01+0000	1546779601	"2019-01-06 14:00:01"	2632	499	3276	217	3992	586	29	25	2	2	0
link	post_page_15704546335	15704546335_10157714722736336	https://www.facebook.com/15704546335/posts/10157714722736336/	" I say no. There is no recession coming. There is no recession in sight.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQDNK_sv0gaCaR3k&w=130&h=130&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2019%2F01%2F0%2F0%2Fstock-market.jpg%3Fve%3D1%26tl%3D1&cfs=1&sx=102&sy=0&sw=288&sh=288&_nc_hash=AQCSP6z94XCEuMcR	https://external.xx.fbcdn.net/safe_image.php?d=AQB5dTzJNwfNy5iv&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2019%2F01%2F0%2F0%2Fstock-market.jpg%3Fve%3D1%26tl%3D1&_nc_hash=AQAQu5r9WyjTewQJ	https://www.foxbusiness.com/economy/larry-kudlow-us-economic-recession-isnt-happening	foxbusiness.com	2019-01-06T12:30:00+0000	1546777800	"2019-01-06 13:30:00"	3485	1129	3954	572	5655	254	187	19	0	9	0
link	post_page_15704546335	15704546335_10157714024936336	https://www.facebook.com/15704546335/posts/10157714024936336/	"Following the decision to pull U.S. troops out of Syria  National Security Adviser John Bolton reportedly cautioned the Syrian government not to see the drawdown as an opening to use chemical weapons."	https://external.xx.fbcdn.net/safe_image.php?d=AQAPiSiAHR9C9MUL&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FAP19005599096751.jpg&cfs=1&_nc_hash=AQB9t0hLEKpbiLby	https://external.xx.fbcdn.net/safe_image.php?d=AQB_nqaU1x6qrj58&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FAP19005599096751.jpg&_nc_hash=AQCELCfuXGXv_NzZ	https://www.foxnews.com/politics/bolton-cautions-syria-against-using-chemical-weapons-amid-plan-to-pull-us-troops-reports	foxnews.com	2019-01-06T12:00:01+0000	1546776001	"2019-01-06 13:00:01"	1148	481	1279	155	1915	62	44	14	5	6	0
photo	post_page_15704546335	15704546335_10157714605316336	https://www.facebook.com/15704546335/posts/10157714605316336/	"Do you think there should be term limits for Congress?  Congressman Francis Rooney and Senator Ted Cruz have proposed a constitutional amendment that would impose term limits on members of Congress. https://bit.ly/2GWJjEw"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49582240_10157714603001336_3533548316874768384_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=9b2d55418c9f32aa522c4684a8aa8c2a&oe=5CC19CFA	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49741330_10157714602996336_6005495750287425536_o.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=e07585417b8cbe69797febd102048056&oe=5CB8E3A8	https://www.facebook.com/FoxNews/photos/a.184044921335/10157714602991336/?type=3	facebook.com	2019-01-06T11:30:00+0000	1546774200	"2019-01-06 12:30:00"	8497	1344	9279	1114	11737	760	15	0	1	6	0
photo	post_page_15704546335	15704546335_10157714602026336	https://www.facebook.com/15704546335/posts/10157714602026336/	"Republican Kristi Noem took her oath of office as South Dakota’s first-ever female governor Saturday."	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49711570_10157714601806336_861470955250122752_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=acbe144e4e77d5ced1ead65f76d8aed9&oe=5C8CC2E9	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49806308_10157714601801336_2994998321770135552_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=f9149a7b52a1215bda173c1a9ddc097b&oe=5CB61325	https://www.facebook.com/FoxNews/photos/a.184044921335/10157714601796336/?type=3	facebook.com	2019-01-06T11:02:07+0000	1546772527	"2019-01-06 12:02:07"	9776	1283	11063	502	12848	1202	16	58	3	8	0
link	post_page_15704546335	15704546335_10157714568096336	https://www.facebook.com/15704546335/posts/10157714568096336/	" I m not lobbying. Not now. Or ever. Perhaps you were cracking open a beer when that was announced   Trey Gowdy responded after Elizabeth Warren s Twitter rant."	https://external.xx.fbcdn.net/safe_image.php?d=AQDaG0yUC8UuWFqA&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Ftg.jpg&cfs=1&sx=40&sy=0&sw=720&sh=720&_nc_hash=AQCcHUJLoiyl6CoC	https://external.xx.fbcdn.net/safe_image.php?d=AQB92oYmlFA_7kvQ&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Ftg.jpg&_nc_hash=AQA18ie5Fs6kYGu5	https://www.foxnews.com/politics/former-rep-trey-gowdy-hits-back-at-warren-claims-of-leaving-congress-to-collect-fat-lobbyist-paycheck	foxnews.com	2019-01-06T10:30:00+0000	1546770600	"2019-01-06 11:30:00"	26947	4343	40048	4280	48671	3091	9279	404	72	255	0
link	post_page_15704546335	15704546335_10157714528216336	https://www.facebook.com/15704546335/posts/10157714528216336/	" It’s clearly not productive to engage here with some of your radical followers.   Congressman Steve Scalise abruptly ended a Twitter debate with Alexandria Ocasio-Cortez early Sunday after commenters made references to the June 2017 attack in which Scalise and three other people were shot by a left-wing activist."	https://external.xx.fbcdn.net/safe_image.php?d=AQArAJdoMvwUwmxq&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F99b52f8f-scalise-ocasio-cortez-sbs.jpg&cfs=1&sx=240&sy=0&sw=720&sh=720&_nc_hash=AQCJr3Rt_coKeYOM	https://external.xx.fbcdn.net/safe_image.php?d=AQCJgmDrob8JHOj6&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F99b52f8f-scalise-ocasio-cortez-sbs.jpg&_nc_hash=AQBwKstWAt6wKcSj	https://www.foxnews.com/politics/gops-steve-scalise-shuts-down-twitter-debate-on-taxes-with-ocasio-cortez-after-radical-followers-allude-to-virginia-shooting	foxnews.com	2019-01-06T10:00:00+0000	1546768800	"2019-01-06 11:00:00"	9474	5825	15852	1948	23625	159	271	1753	471	3724	0
link	post_page_15704546335	15704546335_10157714613416336	https://www.facebook.com/15704546335/posts/10157714613416336/	"UPDATE: Two men have now been charged in the shooting death of Jazmine Barnes  a 7-year-old Texas girl who was struck by a bullet while traveling in a car with her family on Dec. 30  according to reports."	https://external.xx.fbcdn.net/safe_image.php?d=AQC4Rc7vAemuTqIM&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F5fb68549-larry-woodruff.jpg&cfs=1&sx=0&sy=68&sw=640&sh=640&_nc_hash=AQAuwXL3ddNlC3gp	https://external.xx.fbcdn.net/safe_image.php?d=AQD8ZuoVqBFkfvvB&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F5fb68549-larry-woodruff.jpg&_nc_hash=AQDpotAHJulGHMeZ	https://www.foxnews.com/us/at-least-one-suspect-in-custody-in-jazmine-barnes-shooting-death-reports-say	foxnews.com	2019-01-06T09:30:45+0000	1546767045	"2019-01-06 10:30:45"	7292	5215	14124	4219	23558	71	42	371	2491	3857	0
link	post_page_15704546335	15704546335_10157710943276336	https://www.facebook.com/15704546335/posts/10157710943276336/	"Almost 40 000 college students banded together at the Passion 2019 conference this year to help spread the gospel to those who don t currently have access to it."	https://external.xx.fbcdn.net/safe_image.php?d=AQCwNJKU4PxxCUGQ&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPassion20191.jpg&cfs=1&sx=303&sy=0&sw=720&sh=720&_nc_hash=AQBVYp9I1FkRO-Rf	https://external.xx.fbcdn.net/safe_image.php?d=AQBIXhD81f5yfwaV&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPassion20191.jpg&_nc_hash=AQBZuJBafQG9oeb4	https://www.foxnews.com/us/passion-2019-students-raise-over-400k-to-share-gospel-with-160000-unreached-people-in-16-countries	foxnews.com	2019-01-06T09:00:00+0000	1546765200	"2019-01-06 10:00:00"	88689	3861	118329	21117	143307	27855	253	1472	26	34	0
link	post_page_15704546335	15704546335_10157714482366336	https://www.facebook.com/15704546335/posts/10157714482366336/	"The emotionally powerful father-daughter wedding dance between one Alabama bride and her dad went viral on Facebook."	https://external.xx.fbcdn.net/safe_image.php?d=AQCDq05_cSZLimQV&w=130&h=130&url=https%3A%2F%2Fa57.foxnews.com%2Fa57.foxnews.com%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F640%2F320%2F1862%2F1048%2FROBERTS-BUTTS-WEDDING-BLUE-ROOM-PHOTOGRAPHY-SNEAK-PEEK-3815-watermarked.jpg%3Fve%3D1%26tl%3D1%3Fve%3D1%26tl%3D1&cfs=1&sx=380&sy=0&sw=1048&sh=1048&_nc_hash=AQCusfJiCtqdodLL	https://external.xx.fbcdn.net/safe_image.php?d=AQAhg_sUpqGS77CS&url=https%3A%2F%2Fa57.foxnews.com%2Fa57.foxnews.com%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2F640%2F320%2F1862%2F1048%2FROBERTS-BUTTS-WEDDING-BLUE-ROOM-PHOTOGRAPHY-SNEAK-PEEK-3815-watermarked.jpg%3Fve%3D1%26tl%3D1%3Fve%3D1%26tl%3D1&_nc_hash=AQCWsiqaKYea6yXP	https://www.foxnews.com/lifestyle/father-daughter-dance-goes-viral	foxnews.com	2019-01-06T08:30:11+0000	1546763411	"2019-01-06 09:30:11"	3354	124	5052	407	5583	1267	4	6	416	5	0
link	post_page_15704546335	15704546335_10157712251286336	https://www.facebook.com/15704546335/posts/10157712251286336/	" I’m not going because of that freaking lunatic  the Turkish president. "	https://external.xx.fbcdn.net/safe_image.php?d=AQA6rO5UtYyLU0bF&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FEnes-Kanter-Getty-Images.jpg&cfs=1&sx=255&sy=0&sw=720&sh=720&_nc_hash=AQC4qzBDBXNfkDLU	https://external.xx.fbcdn.net/safe_image.php?d=AQB_YU3ciqVNJKe4&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FEnes-Kanter-Getty-Images.jpg&_nc_hash=AQAFA_YSrrnaXsC0	https://www.foxnews.com/sports/knicks-turkish-star-enes-kanter-to-skip-london-trip-theres-a-chance-i-can-get-killed-out-there	foxnews.com	2019-01-06T08:00:00+0000	1546761600	"2019-01-06 09:00:00"	2969	1063	4255	366	5684	41	468	627	128	22	0
link	post_page_15704546335	15704546335_10157714418806336	https://www.facebook.com/15704546335/posts/10157714418806336/	"A man serving a 40-year sentence for his role in an international child pornography ring died after a prison brawl in Michigan  according to authorities."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130a/p130x130/50018132_2196085053965735_990346980884480000_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=757436a60ef38b5911e1312417136b50&oe=5C8DD459	https://scontent.xx.fbcdn.net/v/t39.2147-6/50018132_2196085053965735_990346980884480000_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=53279a211528b4ed4e610f1f06e89775&oe=5CD63012	https://www.foxnews.com/us/man-convicted-of-role-in-child-pornography-ring-dies-after-fight-at-michigan-prison-officials-say	foxnews.com	2019-01-06T07:30:00+0000	1546759800	"2019-01-06 08:30:00"	25712	7071	34686	4657	46414	4321	4128	416	63	46	0
video	post_page_15704546335	15704546335_10157712753381336	https://www.facebook.com/15704546335/posts/10157712753381336/	"“Nobody wants career politicians  they want term limits.”  Earlier on “Fox & Friends ” Francis Rooney spoke about the recently introduced a Constitutional amendment that would impose term limits on members of Congress. https://bit.ly/2GWJjEw"	https://scontent.xx.fbcdn.net/v/t15.13418-10/s130x130/49345466_356339918250550_8152417689579552768_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=e6742cfbd778db5d7d6ab7a948f1f749&oe=5CD673B3	https://scontent.xx.fbcdn.net/v/t15.13418-10/49345466_356339918250550_8152417689579552768_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=20b086ea81f77b05f7a16d145d941c4f&oe=5CD5A7E9	https://www.facebook.com/FoxNews/videos/1767724476666349/	facebook.com	2019-01-06T07:00:00+0000	1546758000	"2019-01-06 08:00:00"	6513	1057	7204	1644	9905	647	26	8	1	9	0
link	post_page_15704546335	15704546335_10157714363856336	https://www.facebook.com/15704546335/posts/10157714363856336/	"The first question she faced from the audience focused on her October DNA test results that showed only a trace amount of Native American heritage."	https://external.xx.fbcdn.net/safe_image.php?d=AQDMeIP7EzWIQBdP&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986340547001_5986347198001-vs.jpg&cfs=1&sx=246&sy=0&sw=720&sh=720&_nc_hash=AQB1pHdhyMfxFfJi	https://external.xx.fbcdn.net/safe_image.php?d=AQDP3lGtspARADxW&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986340547001_5986347198001-vs.jpg&_nc_hash=AQD1nnH4gB_GtuUL	https://www.foxnews.com/politics/elizabeth-warren-barnstorms-iowa-amid-2020-push-says-she-wants-to-return-politics-to-the-people	foxnews.com	2019-01-06T06:30:00+0000	1546756200	"2019-01-06 07:30:00"	865	3227	7627	304	11158	54	5619	70	55	964	0
link	post_page_15704546335	15704546335_10157714103226336	https://www.facebook.com/15704546335/posts/10157714103226336/	" Just hours after getting sworn in  you have Democratic Congresswoman Rashida Tlaib going on a profanity-laced rant while screaming for the president s impeachment.  — Sean Hannity"	https://external.xx.fbcdn.net/safe_image.php?d=AQDit2C6qlPShKTd&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986142819001_5986144617001-vs.jpg&cfs=1&sx=193&sy=0&sw=490&sh=490&_nc_hash=AQBdg_AQh944bg_g	https://external.xx.fbcdn.net/safe_image.php?d=AQBud3eIaZH4Kw6w&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986142819001_5986144617001-vs.jpg&_nc_hash=AQBfvBtnCB46OaJs	https://www.foxnews.com/opinion/sean-hannity-just-days-into-the-democrat-controlled-hate-trump-and-the-wheels-are-coming-off	foxnews.com	2019-01-06T06:05:51+0000	1546754751	"2019-01-06 07:05:51"	4596	5520	8527	969	15016	107	573	217	502	2532	0
link	post_page_15704546335	15704546335_10157714012066336	https://www.facebook.com/15704546335/posts/10157714012066336/	" Alexandria Ocasio-Cortez’s radical left-wing policy proposals and her socialist ideology present a significant threat to America’s economy and its longstanding commitment to individual liberty.  — Justin Haskins via Fox News Opinion"	https://external.xx.fbcdn.net/safe_image.php?d=AQAxA1z-zEt4G5M5&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986157733001_5986166861001-vs.jpg&cfs=1&sx=339&sy=0&sw=720&sh=720&_nc_hash=AQAfAMkJ2UkQz-rz	https://external.xx.fbcdn.net/safe_image.php?d=AQDaHIEp4ohtOMJY&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F05%2F694940094001_5986157733001_5986166861001-vs.jpg&_nc_hash=AQATNyCbZnJMJ5ZB	https://www.foxnews.com/opinion/what-you-should-know-about-alexandria-ocasio-cortezs-socialist-vision-for-america	foxnews.com	2019-01-06T05:30:00+0000	1546752600	"2019-01-06 06:30:00"	6321	8128	18408	7278	33814	152	1072	419	542	9902	0
photo	post_page_15704546335	15704546335_10157711617216336	https://www.facebook.com/15704546335/posts/10157711617216336/	"Homeland Security Secretary Kirstjen Nielsen reportedly shot back when House Speaker Nancy Pelosi interrupted her presentation during a White House meeting and said  “I reject your facts.” https://fxn.ws/2F9uGvR"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49212993_10157711616511336_3528674753059487744_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=d4f0fbef6ab2ef8b509054266b3a014e&oe=5CD9FF85	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49319511_10157711616506336_1906191453302816768_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=0f02091abe2fde191b209b2abaef00c0&oe=5CCFD1EF	https://www.facebook.com/FoxNews/photos/a.184044921335/10157711616501336/?type=3	facebook.com	2019-01-06T05:01:00+0000	1546750860	"2019-01-06 06:01:00"	54794	6327	64045	12394	82766	6934	1636	368	69	244	0
link	post_page_15704546335	15704546335_10157714211631336	https://www.facebook.com/15704546335/posts/10157714211631336/	"JUST IN: A suspect has reportedly been taken into custody in connection with the shooting death of Jazmine Barnes  a 7-year-old Texas girl who was struck by a bullet while traveling in a car with her family on Dec. 30."	https://external.xx.fbcdn.net/safe_image.php?d=AQBa7PvRhqCzRu_O&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F01%2F694940094001_5985076996001_5985076082001-vs.jpg&cfs=1&sx=303&sy=0&sw=720&sh=720&_nc_hash=AQAHNPwyoo0wIx2x	https://external.xx.fbcdn.net/safe_image.php?d=AQCyUhmhJowcHnLL&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F01%2F694940094001_5985076996001_5985076082001-vs.jpg&_nc_hash=AQDDmFl1rl-CUsqH	https://www.foxnews.com/us/at-least-one-suspect-in-custody-in-jazmine-barnes-shooting-death-reports-say	foxnews.com	2019-01-06T04:36:58+0000	1546749418	"2019-01-06 05:36:58"	4083	1472	5520	941	7933	187	10	98	998	144	0
link	post_page_15704546335	15704546335_10157709237081336	https://www.facebook.com/15704546335/posts/10157709237081336/	"Polls show American voters across the country – in particular  young people and Democrats – increasingly warming to socialism over capitalism."	https://external.xx.fbcdn.net/safe_image.php?d=AQCSjvO8n3fcfCI0&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F27%2F694940094001_5983707592001_5983709215001-vs.jpg&cfs=1&sx=300&sy=0&sw=720&sh=720&_nc_hash=AQC9e4jxzzWDuSC3	https://external.xx.fbcdn.net/safe_image.php?d=AQBiGjkxFQclN1JW&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F27%2F694940094001_5983707592001_5983709215001-vs.jpg&_nc_hash=AQCYlaRgByGlPfT3	https://www.foxnews.com/politics/americans-warming-to-socialism-over-capitalism-polls-show	foxnews.com	2019-01-06T04:00:00+0000	1546747200	"2019-01-06 05:00:00"	5100	40983	68798	15711	125492	736	6188	2496	11892	42386	0
photo	post_page_15704546335	15704546335_10157714056826336	https://www.facebook.com/15704546335/posts/10157714056826336/	"Former Secretary of Defense Harold Brown  who served under President Jimmy Carter during the Soviet Union s invasion of Afghanistan and the Iranian hostage crisis  has died. He was 91.   Brown was a nuclear physicist who led the Pentagon to modernize its defense systems with weapons that included precision-guided cruise missiles  stealth aircraft  advanced satellite surveillance and improved communications and intelligence systems. https://fxn.ws/2R9Iblv"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49864602_10157714056156336_1028668702028988416_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=14ca8249c4aacecdb62f36970dfc9f4d&oe=5CCF2146	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49447875_10157714056161336_4480070456493211648_o.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=4f9a8f9f73355d0baea8a72f6f038aba&oe=5CBB5C0B	https://www.facebook.com/FoxNews/photos/a.184044921335/10157714056151336/?type=3	facebook.com	2019-01-06T03:27:48+0000	1546745268	"2019-01-06 04:27:48"	365	361	900	116	1377	12	3	39	477	4	0
photo	post_page_15704546335	15704546335_10157712837161336	https://www.facebook.com/15704546335/posts/10157712837161336/	"Earlier on “Fox & Friends ” Lara Trump talked about border security. https://bit.ly/2Ty7Y3H"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49551521_10157712833161336_6482805679324135424_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=5f9c42b68de5c51cad57c197b0f1c9f5&oe=5CCD81F4	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49696239_10157712833166336_3292539053148209152_o.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=01bbb8a3df91cab4318d8bcf54698f13&oe=5CD834C6	https://www.facebook.com/FoxNews/photos/a.184044921335/10157712833156336/?type=3	facebook.com	2019-01-06T02:50:00+0000	1546743000	"2019-01-06 03:50:00"	14770	3235	17406	909	21550	2164	381	17	16	58	0
link	post_page_15704546335	15704546335_10157713783701336	https://www.facebook.com/15704546335/posts/10157713783701336/	"Federal agencies have been directed to hold off enacting pay raises for top administration officials during a government shutdown that has left hundreds of thousands of federal workers without pay."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130a/p130x130/50049321_1126422547521182_4838402872238407680_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=ce45f1089b24837296c411c96feddd00&oe=5CB6B127	https://scontent.xx.fbcdn.net/v/t39.2147-6/50049321_1126422547521182_4838402872238407680_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=dd1f9c9fb904efa42b034eafd5898ac0&oe=5CCDEC88	https://www.foxnews.com/politics/federal-agencies-directed-to-hold-off-on-shutdown-raises	foxnews.com	2019-01-06T02:19:02+0000	1546741142	"2019-01-06 03:19:02"	5184	1921	6027	543	8491	600	183	29	9	22	0
